https://www.fifaindex.com/teams/,FC Bayern,Bundesliga,86
https://www.fifaindex.com/teams/,Real Madrid,Liga BBVA,86
https://www.fifaindex.com/teams/,Juventus,Serie A TIM,85
https://www.fifaindex.com/teams/,FC Barcelona,Liga BBVA,84
https://www.fifaindex.com/teams/,Chelsea,Barclays PL,84
https://www.fifaindex.com/teams/,Manchester Utd,Barclays PL,83
https://www.fifaindex.com/teams/,Arsenal,Barclays PL,83
https://www.fifaindex.com/teams/,PSG,Ligue 1,83
https://www.fifaindex.com/teams/,Manchester City,Barclays PL,83
https://www.fifaindex.com/teams/,Atlético Madrid,Liga BBVA,83
https://www.fifaindex.com/teams/,Spurs,Barclays PL,82
https://www.fifaindex.com/teams/,Liverpool,Barclays PL,82
https://www.fifaindex.com/teams/,Bor. Dortmund,Bundesliga,82
https://www.fifaindex.com/teams/,Napoli,Serie A TIM,81
https://www.fifaindex.com/teams/,Roma,Serie A TIM,81
https://www.fifaindex.com/teams/,AS Monaco,Ligue 1,80
https://www.fifaindex.com/teams/,Inter,Serie A TIM,80
https://www.fifaindex.com/teams/,Sevilla FC,Liga BBVA,80
https://www.fifaindex.com/teams/,Villarreal CF,Liga BBVA,80
https://www.fifaindex.com/teams/,Everton,Barclays PL,80
https://www.fifaindex.com/teams/,Milan,Serie A TIM,80
https://www.fifaindex.com/teams/,Athletic Bilbao,Liga BBVA,79
https://www.fifaindex.com/teams/,Lazio,Serie A TIM,79
https://www.fifaindex.com/teams/,Sporting CP,Liga NOS,79
https://www.fifaindex.com/teams/,Real Sociedad,Liga BBVA,79
https://www.fifaindex.com/teams/,West Ham,Barclays PL,79
https://www.fifaindex.com/teams/,FC Porto,Liga NOS,79
https://www.fifaindex.com/teams/,Beşiktaş,Süper Lig,79
https://www.fifaindex.com/teams/,SL Benfica,Liga NOS,79
https://www.fifaindex.com/teams/,OGC Nice,Ligue 1,78
https://www.fifaindex.com/teams/2/,VfL Wolfsburg,Bundesliga,78
https://www.fifaindex.com/teams/2/,Leicester City,Barclays PL,78
https://www.fifaindex.com/teams/2/,Bor. M'gladbach,Bundesliga,78
https://www.fifaindex.com/teams/2/,RCD Espanyol,Liga BBVA,78
https://www.fifaindex.com/teams/2/,Olym. Marseille,Ligue 1,78
https://www.fifaindex.com/teams/2/,Valencia CF,Liga BBVA,78
https://www.fifaindex.com/teams/2/,Southampton,Barclays PL,78
https://www.fifaindex.com/teams/2/,Zenit,Russian League,78
https://www.fifaindex.com/teams/2/,Bayer 04,Bundesliga,78
https://www.fifaindex.com/teams/2/,Fenerbahçe,Süper Lig,78
https://www.fifaindex.com/teams/2/,FC Schalke 04,Bundesliga,78
https://www.fifaindex.com/teams/2/,Torino,Serie A TIM,77
https://www.fifaindex.com/teams/2/,West Brom,Barclays PL,77
https://www.fifaindex.com/teams/2/,Hertha BSC,Bundesliga,77
https://www.fifaindex.com/teams/2/,1899 Hoffenheim,Bundesliga,77
https://www.fifaindex.com/teams/2/,Spartak Moscow,Russian League,77
https://www.fifaindex.com/teams/2/,Olym. Lyonnais,Ligue 1,77
https://www.fifaindex.com/teams/2/,Stoke City,Barclays PL,77
https://www.fifaindex.com/teams/2/,RC Deportivo,Liga BBVA,77
https://www.fifaindex.com/teams/2/,SD Eibar,Liga BBVA,77
https://www.fifaindex.com/teams/2/,Real Betis,Liga BBVA,77
https://www.fifaindex.com/teams/2/,Celta Vigo,Liga BBVA,77
https://www.fifaindex.com/teams/2/,Fiorentina,Serie A TIM,77
https://www.fifaindex.com/teams/2/,Watford,Barclays PL,77
https://www.fifaindex.com/teams/2/,Galatasaray,Süper Lig,77
https://www.fifaindex.com/teams/2/,RB Leipzig,Bundesliga,77
https://www.fifaindex.com/teams/2/,Shakhtar Donetsk,Rest of World,77
https://www.fifaindex.com/teams/2/,UD Las Palmas,Liga BBVA,77
https://www.fifaindex.com/teams/2/,1. FC Köln,Bundesliga,77
https://www.fifaindex.com/teams/2/,Crystal Palace,Barclays PL,76
https://www.fifaindex.com/teams/3/,Eint. Frankfurt,Bundesliga,76
https://www.fifaindex.com/teams/3/,Málaga CF,Liga BBVA,76
https://www.fifaindex.com/teams/3/,Swansea City,Barclays PL,76
https://www.fifaindex.com/teams/3/,Sassuolo,Serie A TIM,76
https://www.fifaindex.com/teams/3/,Feyenoord,Eredivisie,76
https://www.fifaindex.com/teams/3/,Lokomotiv Moscow,Russian League,76
https://www.fifaindex.com/teams/3/,Medipol Başakşehir,Süper Lig,76
https://www.fifaindex.com/teams/3/,Ajax,Eredivisie,76
https://www.fifaindex.com/teams/3/,Tigres,LIGA Bancomer MX,75
https://www.fifaindex.com/teams/3/,Sampdoria,Serie A TIM,75
https://www.fifaindex.com/teams/3/,Colo-Colo,Camp. Scotiabank,75
https://www.fifaindex.com/teams/3/,Girona CF,Liga BBVA,75
https://www.fifaindex.com/teams/3/,Deport. Alavés,Liga BBVA,75
https://www.fifaindex.com/teams/3/,RSC Anderlecht,Pro League,75
https://www.fifaindex.com/teams/3/,FC Krasnodar,Russian League,75
https://www.fifaindex.com/teams/3/,Atalanta,Serie A TIM,75
https://www.fifaindex.com/teams/3/,1. FSV Mainz 05,Bundesliga,75
https://www.fifaindex.com/teams/3/,Werder Bremen,Bundesliga,75
https://www.fifaindex.com/teams/3/,Trabzonspor,Süper Lig,75
https://www.fifaindex.com/teams/3/,Giron. Bordeaux,Ligue 1,75
https://www.fifaindex.com/teams/3/,Bournemouth,Barclays PL,75
https://www.fifaindex.com/teams/3/,Bologna,Serie A TIM,75
https://www.fifaindex.com/teams/3/,CSKA Moscow,Russian League,75
https://www.fifaindex.com/teams/3/,Olympiakos CFP,Rest of World,75
https://www.fifaindex.com/teams/3/,Burnley,Barclays PL,75
https://www.fifaindex.com/teams/3/,Hamburger SV,Bundesliga,75
https://www.fifaindex.com/teams/3/,Rubin Kazan,Russian League,75
https://www.fifaindex.com/teams/3/,Chievo Verona,Serie A TIM,75
https://www.fifaindex.com/teams/3/,SC Braga,Liga NOS,75
https://www.fifaindex.com/teams/3/,Newcastle Utd,Barclays PL,75
https://www.fifaindex.com/teams/4/,CD Leganés,Liga BBVA,75
https://www.fifaindex.com/teams/4/,PSV,Eredivisie,75
https://www.fifaindex.com/teams/4/,AS Saint-Étienne,Ligue 1,75
https://www.fifaindex.com/teams/4/,Genoa,Serie A TIM,75
https://www.fifaindex.com/teams/4/,Monterrey,LIGA Bancomer MX,74
https://www.fifaindex.com/teams/4/,FC Augsburg,Bundesliga,74
https://www.fifaindex.com/teams/4/,Antalyaspor,Süper Lig,74
https://www.fifaindex.com/teams/4/,EA Guingamp,Ligue 1,74
https://www.fifaindex.com/teams/4/,Boca Juniors,Primera División,74
https://www.fifaindex.com/teams/4/,Levante UD,Liga BBVA,74
https://www.fifaindex.com/teams/4/,Toulouse FC,Ligue 1,74
https://www.fifaindex.com/teams/4/,Celtic,Scottish Prem,74
https://www.fifaindex.com/teams/4/,San Lorenzo,Primera División,74
https://www.fifaindex.com/teams/4/,Hannover 96,Bundesliga,74
https://www.fifaindex.com/teams/4/,FC Nantes,Ligue 1,74
https://www.fifaindex.com/teams/4/,PAOK,Rest of World,74
https://www.fifaindex.com/teams/4/,Uni. de Chile,Camp. Scotiabank,74
https://www.fifaindex.com/teams/4/,Uni. Católica,Camp. Scotiabank,74
https://www.fifaindex.com/teams/4/,River Plate,Primera División,74
https://www.fifaindex.com/teams/4/,Brighton,Barclays PL,74
https://www.fifaindex.com/teams/4/,CD O'Higgins,Camp. Scotiabank,74
https://www.fifaindex.com/teams/4/,Cagliari,Serie A TIM,74
https://www.fifaindex.com/teams/4/,Getafe CF,Liga BBVA,74
https://www.fifaindex.com/teams/4/,Independiente,Primera División,74
https://www.fifaindex.com/teams/4/,Udinese,Serie A TIM,74
https://www.fifaindex.com/teams/4/,Angers SCO,Ligue 1,74
https://www.fifaindex.com/teams/4/,Stade Rennais,Ligue 1,74
https://www.fifaindex.com/teams/4/,VfB Stuttgart,Bundesliga,74
https://www.fifaindex.com/teams/4/,V. Guimarães,Liga NOS,74
https://www.fifaindex.com/teams/4/,Santos,Liga do Brasil,74
https://www.fifaindex.com/teams/5/,Club Brugge,Pro League,74
https://www.fifaindex.com/teams/5/,Rayo Vallecano,Liga Adelante,73
https://www.fifaindex.com/teams/5/,Lanús,Primera División,73
https://www.fifaindex.com/teams/5/,Wolves,FL Championship,73
https://www.fifaindex.com/teams/5/,Grêmio,Liga do Brasil,73
https://www.fifaindex.com/teams/5/,Granada CF,Liga Adelante,73
https://www.fifaindex.com/teams/5/,Huddersfield,Barclays PL,73
https://www.fifaindex.com/teams/5/,Al Hilal,ALJ League,73
https://www.fifaindex.com/teams/5/,Spal,Serie A TIM,73
https://www.fifaindex.com/teams/5/,FC Basel,Raiffeisen SL,73
https://www.fifaindex.com/teams/5/,SC Freiburg,Bundesliga,73
https://www.fifaindex.com/teams/5/,Montpellier HSC,Ligue 1,73
https://www.fifaindex.com/teams/5/,SM Caen,Ligue 1,73
https://www.fifaindex.com/teams/5/,Middlesbrough,FL Championship,73
https://www.fifaindex.com/teams/5/,América,LIGA Bancomer MX,73
https://www.fifaindex.com/teams/5/,KAA Gent,Pro League,73
https://www.fifaindex.com/teams/5/,Palmeiras,Liga do Brasil,73
https://www.fifaindex.com/teams/5/,CA Osasuna,Liga Adelante,73
https://www.fifaindex.com/teams/5/,Cruzeiro,Liga do Brasil,73
https://www.fifaindex.com/teams/5/,Botafogo,Liga do Brasil,73
https://www.fifaindex.com/teams/5/,Unión Española,Camp. Scotiabank,73
https://www.fifaindex.com/teams/5/,Sporting Gijón,Liga Adelante,73
https://www.fifaindex.com/teams/5/,Uni. Concepción,Camp. Scotiabank,73
https://www.fifaindex.com/teams/5/,LOSC Lille,Ligue 1,73
https://www.fifaindex.com/teams/5/,Osmanlıspor,Süper Lig,73
https://www.fifaindex.com/teams/5/,Aston Villa,FL Championship,73
https://www.fifaindex.com/teams/5/,Al Ahli,ALJ League,72
https://www.fifaindex.com/teams/5/,Tijuana,LIGA Bancomer MX,72
https://www.fifaindex.com/teams/5/,Pachuca,LIGA Bancomer MX,72
https://www.fifaindex.com/teams/5/,Amiens SC,Ligue 1,72
https://www.fifaindex.com/teams/6/,AEK Athens,Rest of World,72
https://www.fifaindex.com/teams/6/,Leeds United,FL Championship,72
https://www.fifaindex.com/teams/6/,Racing Club,Primera División,72
https://www.fifaindex.com/teams/6/,Sparta Praha,Rest of World,72
https://www.fifaindex.com/teams/6/,Panathinaikos,Rest of World,72
https://www.fifaindex.com/teams/6/,Atlético Mineiro,Liga do Brasil,72
https://www.fifaindex.com/teams/6/,Kayserispor,Süper Lig,72
https://www.fifaindex.com/teams/6/,Guadalajara,LIGA Bancomer MX,72
https://www.fifaindex.com/teams/6/,Cruz Azul,LIGA Bancomer MX,72
https://www.fifaindex.com/teams/6/,Hellas Verona,Serie A TIM,72
https://www.fifaindex.com/teams/6/,Fluminense,Liga do Brasil,72
https://www.fifaindex.com/teams/6/,Standard Liège,Pro League,72
https://www.fifaindex.com/teams/6/,Norwich,FL Championship,72
https://www.fifaindex.com/teams/6/,Fulham,FL Championship,72
https://www.fifaindex.com/teams/6/,Bursaspor,Süper Lig,72
https://www.fifaindex.com/teams/6/,Depor. Iquique,Camp. Scotiabank,72
https://www.fifaindex.com/teams/6/,Benevento,Serie A TIM,72
https://www.fifaindex.com/teams/6/,FC Metz,Ligue 1,72
https://www.fifaindex.com/teams/6/,AZ,Eredivisie,72
https://www.fifaindex.com/teams/6/,Sheffield Wed,FL Championship,72
https://www.fifaindex.com/teams/6/,Reading,FL Championship,72
https://www.fifaindex.com/teams/6/,León,LIGA Bancomer MX,72
https://www.fifaindex.com/teams/6/,Rio Ave,Liga NOS,72
https://www.fifaindex.com/teams/6/,Hull City,FL Championship,72
https://www.fifaindex.com/teams/6/,KRC Genk,Pro League,72
https://www.fifaindex.com/teams/6/,Sunderland,FL Championship,72
https://www.fifaindex.com/teams/6/,Dijon FCO,Ligue 1,72
https://www.fifaindex.com/teams/6/,FC Ingolstadt,Bundesliga 2,72
https://www.fifaindex.com/teams/6/,Derby County,FL Championship,72
https://www.fifaindex.com/teams/6/,CD Aves,Liga NOS,72
https://www.fifaindex.com/teams/7/,FC Utrecht,Eredivisie,72
https://www.fifaindex.com/teams/7/,CD Everton,Camp. Scotiabank,72
https://www.fifaindex.com/teams/7/,Birmingham City,FL Championship,72
https://www.fifaindex.com/teams/7/,Chaves,Liga NOS,72
https://www.fifaindex.com/teams/7/,Atl. Nacional,Liga Dimayor,72
https://www.fifaindex.com/teams/7/,Monarcas Morelia,LIGA Bancomer MX,71
https://www.fifaindex.com/teams/7/,Junior,Liga Dimayor,71
https://www.fifaindex.com/teams/7/,Toronto FC,MLS,71
https://www.fifaindex.com/teams/7/,Konyaspor,Süper Lig,71
https://www.fifaindex.com/teams/7/,Toluca,LIGA Bancomer MX,71
https://www.fifaindex.com/teams/7/,Sivasspor,Süper Lig,71
https://www.fifaindex.com/teams/7/,Sport,Liga do Brasil,71
https://www.fifaindex.com/teams/7/,Real Valladolid,Liga Adelante,71
https://www.fifaindex.com/teams/7/,SC Heerenveen,Eredivisie,71
https://www.fifaindex.com/teams/7/,Atlas,LIGA Bancomer MX,71
https://www.fifaindex.com/teams/7/,Dinamo Moscow,Russian League,71
https://www.fifaindex.com/teams/7/,KV Oostende,Pro League,71
https://www.fifaindex.com/teams/7/,LA Galaxy,MLS,71
https://www.fifaindex.com/teams/7/,FC Lorient,Ligue 2,71
https://www.fifaindex.com/teams/7/,Vitesse,Eredivisie,71
https://www.fifaindex.com/teams/7/,Göztepe,Süper Lig,71
https://www.fifaindex.com/teams/7/,VfL Bochum,Bundesliga 2,71
https://www.fifaindex.com/teams/7/,Belenenses,Liga NOS,71
https://www.fifaindex.com/teams/7/,Santos Laguna,LIGA Bancomer MX,71
https://www.fifaindex.com/teams/7/,Boavista,Liga NOS,71
https://www.fifaindex.com/teams/7/,FC Rostov,Russian League,71
https://www.fifaindex.com/teams/7/,Necaxa,LIGA Bancomer MX,71
https://www.fifaindex.com/teams/7/,Paços Ferreira,Liga NOS,71
https://www.fifaindex.com/teams/7/,CD Tenerife,Liga Adelante,71
https://www.fifaindex.com/teams/7/,Estudiantes,Primera División,71
https://www.fifaindex.com/teams/8/,Ind. Santa Fe,Liga Dimayor,71
https://www.fifaindex.com/teams/8/,V. Setúbal,Liga NOS,71
https://www.fifaindex.com/teams/8/,SV Darmstadt,Bundesliga 2,71
https://www.fifaindex.com/teams/8/,CD Antofagasta,Camp. Scotiabank,71
https://www.fifaindex.com/teams/8/,Terek Grozny,Russian League,71
https://www.fifaindex.com/teams/8/,Rangers,Scottish Prem,71
https://www.fifaindex.com/teams/8/,CD Huachipato,Camp. Scotiabank,71
https://www.fifaindex.com/teams/8/,Coritiba,Liga do Brasil,71
https://www.fifaindex.com/teams/8/,Union Berlin,Bundesliga 2,71
https://www.fifaindex.com/teams/8/,Bari,Serie B,71
https://www.fifaindex.com/teams/8/,Sounders FC,MLS,71
https://www.fifaindex.com/teams/8/,Marítimo,Liga NOS,71
https://www.fifaindex.com/teams/8/,FC København,Alka Superliga,71
https://www.fifaindex.com/teams/8/,Parque Patricios,Primera División,71
https://www.fifaindex.com/teams/8/,Atl. Paranaense,Liga do Brasil,71
https://www.fifaindex.com/teams/8/,RC Strasbourg,Ligue 1,71
https://www.fifaindex.com/teams/8/,Legia Warszawa,Ekstraklasa,71
https://www.fifaindex.com/teams/8/,Whitecaps FC,MLS,70
https://www.fifaindex.com/teams/8/,Columbus Crew SC,MLS,70
https://www.fifaindex.com/teams/8/,Alanyaspor,Süper Lig,70
https://www.fifaindex.com/teams/8/,Portland,MLS,70
https://www.fifaindex.com/teams/8/,Atlanta United FC,MLS,70
https://www.fifaindex.com/teams/8/,U.N.A.M.,LIGA Bancomer MX,70
https://www.fifaindex.com/teams/8/,Rosario Central,Primera División,70
https://www.fifaindex.com/teams/8/,São Paulo,Liga do Brasil,70
https://www.fifaindex.com/teams/8/,Al Nassr,ALJ League,70
https://www.fifaindex.com/teams/8/,FC Ufa,Russian League,70
https://www.fifaindex.com/teams/8/,FC St. Pauli,Bundesliga 2,70
https://www.fifaindex.com/teams/8/,Chicago Fire,MLS,70
https://www.fifaindex.com/teams/8/,Nott'm Forest,FL Championship,70
https://www.fifaindex.com/teams/9/,ES Troyes AC,Ligue 1,70
https://www.fifaindex.com/teams/9/,Lech Poznań,Ekstraklasa,70
https://www.fifaindex.com/teams/9/,Santa Fe,Primera División,70
https://www.fifaindex.com/teams/9/,RB Salzburg,Ö. Bundesliga,70
https://www.fifaindex.com/teams/9/,Orlando City,MLS,70
https://www.fifaindex.com/teams/9/,Gimnàstic,Liga Adelante,70
https://www.fifaindex.com/teams/9/,Kasimpaşa,Süper Lig,70
https://www.fifaindex.com/teams/9/,Palermo,Serie B,70
https://www.fifaindex.com/teams/9/,Cardiff City,FL Championship,70
https://www.fifaindex.com/teams/9/,Karabükspor,Süper Lig,70
https://www.fifaindex.com/teams/9/,Rosenborg BK,Tippeligaen,70
https://www.fifaindex.com/teams/9/,Bristol City,FL Championship,70
https://www.fifaindex.com/teams/9/,Akhisarspor,Süper Lig,70
https://www.fifaindex.com/teams/9/,FC Groningen,Eredivisie,70
https://www.fifaindex.com/teams/9/,Querétaro,LIGA Bancomer MX,70
https://www.fifaindex.com/teams/9/,Real Oviedo,Liga Adelante,70
https://www.fifaindex.com/teams/9/,Brentford,FL Championship,70
https://www.fifaindex.com/teams/9/,Deportivo Cali,Liga Dimayor,70
https://www.fifaindex.com/teams/9/,FC Midtjylland,Alka Superliga,70
https://www.fifaindex.com/teams/9/,F. Düsseldorf,Bundesliga 2,70
https://www.fifaindex.com/teams/9/,Cádiz C.F.,Liga Adelante,70
https://www.fifaindex.com/teams/9/,Ponte Preta,Liga do Brasil,70
https://www.fifaindex.com/teams/9/,UD Almería,Liga Adelante,70
https://www.fifaindex.com/teams/9/,FC Dallas,MLS,70
https://www.fifaindex.com/teams/9/,Crotone,Serie A TIM,70
https://www.fifaindex.com/teams/9/,Sporting KC,MLS,70
https://www.fifaindex.com/teams/9/,QPR,FL Championship,70
https://www.fifaindex.com/teams/9/,1. FC Nürnberg,Bundesliga 2,70
https://www.fifaindex.com/teams/9/,Zulte-Waregem,Pro League,70
https://www.fifaindex.com/teams/9/,Kaizer Chiefs,Rest of World,70
https://www.fifaindex.com/teams/10/,AS Nancy,Ligue 2,70
https://www.fifaindex.com/teams/10/,NY Red Bulls,MLS,69
https://www.fifaindex.com/teams/10/,Suwon Bluewings,K LEAGUE Classic,69
https://www.fifaindex.com/teams/10/,Deportes Tolima,Liga Dimayor,69
